650,1,E-ATX,250,554,564,4,158600,[3RSYS] T900 화이트,강화유리,흰색,,3RSYS,
,238,ATX,177,438,417,2,34500,[마이크로닉스] Frontier ARC-1000 화이트,아크릴,흰색,,마이크로닉스,
,239,ATX,177,438,417,5,34500,[마이크로닉스] Frontier ARC-1000 블랙,아크릴,회색,,마이크로닉스,
,240,ATX,190,425,414,3,19500,[마이크로닉스] 루키 Middle USB 3.0 ,,,,마이크로닉스,
,241,ATX,210,536,525,6,87900,[마이크로닉스] 어벤져,아크릴,,,마이크로닉스,
,242,E-ATX,230,495,450,6,144000,[마이크로닉스] Aluma XL-20 E-ATX 실버,강화유리,은색,,마이크로닉스,
,243,E-ATX,230,495,450,6,142900,[마이크로닉스] Aluma XL-20 E-ATX 블랙,강화유리,,,마이크로닉스,
,244,m-ATX,193,397,398,5,24900,[마이크로닉스] Frontier U200 Mini 화이트,아크릴,흰색,,마이크로닉스,
,245,m-ATX,193,397,398,3,25000,[마이크로닉스] Frontier U200 Mini 블랙,아크릴,,,마이크로닉스,
,246,ATX,195,455,470,3,50500,[마이크로닉스] 레이저 RGB LED,아크릴,흰색,,마이크로닉스,
,247,ATX,175,454,413,6,31900,[마이크로닉스] 팰콘 실버,아크릴,은색,,마이크로닉스,
,248,ATX,175,454,413,3,27500,[마이크로닉스] 팰콘 블랙,아크릴,,,마이크로닉스,
,249,m-ATX,176,361,385,4,33800,[마이크로닉스] EDGE Mini,,,,마이크로닉스,
,250,ATX,200,410,416,3,24400,[마이크로닉스] Frontier H300 화이트,아크릴,흰색,,마이크로닉스,
,251,ATX,200,410,416,4,24400,[마이크로닉스] Frontier H300 블랙,아크릴,,,마이크로닉스,
,252,m-ATX,190,438,411,3,34600,[마이크로닉스] Frontier S300 Mini 화이트,아크릴,흰색,,마이크로닉스,
,253,m-ATX,190,438,411,3,34600,[마이크로닉스] Frontier S300 Mini 블랙,아크릴,,,마이크로닉스,
,254,m-ATX,170,360,400,6,44900,[마이크로닉스] Frontier ML-360,,,,마이크로닉스,
,255,m-ATX,195,380,410,5,64390,[Antec] P6,강화유리,,,Antec,
,256,ATX,200,480,470,6,71000,[Antec] DF500 RGB 강화유리,강화유리,,,Antec,
,257,ATX,200,480,470,3,63000,[Antec] DF500 아크릴,아크릴,,,Antec,
,258,ATX,230,518,489,5,118500,[Antec] P110 SILENT,,,,Antec,
,259,ATX,230,518,489,4,127900,[Antec] P110 LUCE,강화유리,,,Antec,
,260,ATX,210,443,470,6,68500,[Antec] P8,강화유리,,,Antec,
,261,m-ITX,250,365,460,6,261900,[Antec] CUBE RAZER,아크릴,,,Antec,
,262,m-ITX,250,365,460,4,297500,[Antec] CUBE,아크릴,,,Antec,
,263,ATX,200,520,500,3,98000,[Antec] GX1200,아크릴,,,Antec,
,264,E-ATX,230,602,590,4,739000,[Antec] S10,,,,Antec,
,265,ATX,220,484,523,6,148890,[Antec] P100 화이트,,흰색,흰색,Antec,
,266,ATX,210,480,480,4,60500,[Antec] GX300,아크릴,,,Antec,
,267,E-ATX,223.6,555,557,3,329000,[Antec] P380,아크릴,,,Antec,
,268,E-ATX,221,696,555,3,372900,[Antec] Nineteen Hundred Green,아크릴,검초,,Antec,
,269,E-ATX,221.1,696,555,6,364900,[Antec] Nineteen Hundred Red,아크릴,검빨,,Antec,
,270,ATX,220,484,523,3,118000,[Antec] P100,,,,Antec,
,271,ATX,231,526,562,3,195210,[Antec] P280 WINDOW,아크릴,,,Antec,
,272,ATX,231,526,562,3,216000,[Antec] P280 화이트 WINDOW,아크릴,흰색,흰색,Antec,
,273,ATX,231,526,562,3,161900,[Antec] P280,,,,Antec,
,274,ATX,220,470,492,3,116000,[be quiet] PURE BASE 600 SILVER,,검은,,be quiet,
,275,ATX,220,470,492,6,116000,[be quiet] PURE BASE 600 BLACK,,은색,,be quiet,
,276,ATX,230,493,495,5,166800,[be quiet] SILENT BASE 600 Window Red,아크릴,검빨,,be quiet,
,277,ATX,266,542,495,6,209000,[be quiet] SILENT BASE 800 Window Red,아크릴,검빨,,be quiet,
,278,E-ATX,243,585,577,6,368000,[be quiet] DARK BASE PRO 900 SILVER,강화유리,검은,,be quiet,
,279,E-ATX,243,585,577,4,368000,[be quiet] DARK BASE PRO 900 ORANGE,강화유리,검주,,be quiet,
,280,E-ATX,243,585,577,3,368000,[be quiet] DARK BASE PRO 900 BLACK,강화유리,,,be quiet,
,281,ATX,230,493,495,2,152000,[be quiet] SILENT BASE 600 Orange,,검주,,be quiet,
,282,ATX,230,493,495,5,148500,[be quiet] SILENT BASE 600 Black,,,,be quiet,
,283,ATX,230,493,495,3,148500,[be quiet] SILENT BASE 600 Silver,,은색,,be quiet,
,284,ATX,266,542,495,4,209000,[be quiet] SILENT BASE 800 Window Silver,아크릴,검은,,be quiet,
,285,ATX,266,542,495,2,209000,[be quiet] SILENT BASE 800 Window Orange,아크릴,검주,,be quiet,
,286,ATX,266,542,495,6,209000,[be quiet] SILENT BASE 800 Window Black,아크릴,,,be quiet,
,287,ATX,266,542,495,5,204000,[be quiet] SILENT BASE 800 Orange,,검주,,be quiet,
,288,ATX,266,542,495,6,204000,[be quiet] SILENT BASE 800 Silver,,은색,,be quiet,
,289,ATX,266,542,495,5,489900,[be quiet] SILENT BASE 800 Black,,,,be quiet,
,290,ATX,211,455,460,3,117770,[CORSAIR] CARBIDE SERIES 275R Tempered Glass White,강화유리,흰색,,CORSAIR,
,291,ATX,211,455,460,3,117770,[CORSAIR] CARBIDE SERIES 275R Tempered Glass Black,강화유리,,,CORSAIR,
,292,ATX,220,464,440,5,207960,[CORSAIR] CRYSTAL SERIES 460X RGB White,강화유리,,,CORSAIR,
,293,ATX,234,512,480,3,293600,[CORSAIR] CRYSTAL SERIES 570X RGB Mirror Black,강화유리,,,CORSAIR,
,294,ATX,233,506,502,6,217000,[CORSAIR] OBSIDIAN 500D,강화유리,,,CORSAIR,
,295,ATX,232,495,516,4,158000,[CORSAIR] CARBIDE SERIES SPEC-OMEGA RED,강화유리,,,CORSAIR,
,296,ATX,232,495,516,2,158000,[CORSAIR] CARBIDE SERIES SPEC-OMEGA BLACK,강화유리,,,CORSAIR,
,297,ATX,232,495,516,3,158000,[CORSAIR] CARBIDE SERIES SPEC-OMEGA WHITE,강화유리,,,CORSAIR,
,298,ATX,201,433,492,2,95710,[CORSAIR] CARBIDE SERIES SPEC-04 Tempered Glass,강화유리,,,CORSAIR,
,299,ATX,234,512,480,5,272000,[CORSAIR] CRYSTAL SERIES 570X RGB 레드,강화유리,검빨,,CORSAIR,
,300,ATX,234,512,480,3,273790,[CORSAIR] CRYSTAL SERIES 570X RGB 화이트,강화유리,검흰,흰색,CORSAIR,
,301,ATX,201,492,433,3,83900,[CORSAIR] CARBIDE SERIES SPEC-04 그레이,아크릴,검회,,CORSAIR,
,302,ATX,201,492,433,2,84000,[CORSAIR] CARBIDE SERIES SPEC-04 옐로우,아크릴,검노,,CORSAIR,
,303,ATX,201,492,433,3,84000,[CORSAIR] CARBIDE SERIES SPEC-04 레드,아크릴,검빨,,CORSAIR,
,304,E-ATX,260,535,454,4,218250,[CORSAIR] CARBIDE SERIES CLEAR 600C 화이트,아크릴,흰색,,CORSAIR,
,305,ATX,234,512,480,2,267570,[CORSAIR] CRYSTAL SERIES 570X RGB 블랙,강화유리,,,CORSAIR,
,306,ATX,210,460,509,3,95000,[CORSAIR] CARBIDE SERIES 270R Windowed,아크릴,,,CORSAIR,
,307,ATX,210,460,509,5,87000,[CORSAIR] CARBIDE SERIES 270R Standard,,,,CORSAIR,
,308,ATX,220,464,440,6,145850,[CORSAIR] CRYSTAL SERIES 460X,강화유리,,,CORSAIR,
,309,ATX,220,464,440,6,204500,[CORSAIR] CRYSTAL SERIES 460X RGB,강화유리,,,CORSAIR,
,310,ATX,340,510,426,3,223120,[CORSAIR] CARBIDE SERIES AIR 740,아크릴,,,CORSAIR,
,311,ATX,220,518,474,4,124000,[CORSAIR] CARBIDE SERIES SPEC-ALPHA Black & Yellow,아크릴,검노,,CORSAIR,
,312,ATX,215,425,464,4,156840,[CORSAIR] CARBIDE SERIES CLEAR 400C 화이트,아크릴,흰색,,CORSAIR,
,313,ATX,220,518,474,2,120000,[CORSAIR] CARBIDE SERIES SPEC-ALPHA 화이트 & 레드,아크릴,흰빨,,CORSAIR,
,314,ATX,220,518,474,3,120000,[CORSAIR] CARBIDE SERIES SPEC-ALPHA Black & Red,아크릴,검빨,,CORSAIR,
,315,ATX,220,518,474,2,120000,[CORSAIR] CARBIDE SERIES SPEC-ALPHA Black & Yellow,아크릴,검노,,CORSAIR,
,316,ATX,220,518,474,3,129000,[CORSAIR] CARBIDE SERIES SPEC-ALPHA Black & Silver,아크릴,검은,,CORSAIR,
,317,ATX,215,425,464,3,151000,[CORSAIR] CARBIDE SERIES QUIET 400Q,,,,CORSAIR,
,318,ATX,215,425,464,3,153490,[CORSAIR] CARBIDE SERIES CLEAR 400C,아크릴,,,CORSAIR,
,319,m-ATX,198,378,448,3,68900,[CORSAIR] CARBIDE SERIES 88R,아크릴,,,CORSAIR,
,320,E-ATX,260,535,454,6,192000,[CORSAIR] CARBIDE SERIES CLEAR 600C,아크릴,,,CORSAIR,
,321,E-ATX,260,535,454,4,197800,[CORSAIR] CARBIDE SERIES QUIET 600Q,,,,CORSAIR,
,322,E-ATX,235,560,546,6,214810,[CORSAIR] OBSIDIAN 750D Airflow,아크릴,,,CORSAIR,
,323,ATX,200,430,471,2,74830,[CORSAIR] CARBIDE SERIES 100R Window Edition,아크릴,,,CORSAIR,
,324,ATX,200,430,471,5,87000,[CORSAIR] CARBIDE SERIES 100R Silent Edition,,,,CORSAIR,
,325,ATX,210,495,484,2,167850,[CORSAIR] CARBIDE SERIES 330R Blackout Edition,,,,CORSAIR,
,326,ATX,210,495,484,3,167850,[CORSAIR] CARBIDE SERIES 330R Titanium Edition,,은색,,CORSAIR,
,327,E-ATX,288,602,637,4,290170,[CORSAIR] GRAPHITE SERIES 780T BLACK,아크릴,,,CORSAIR,
,328,E-ATX,288,602,637,5,303050,[CORSAIR] GRAPHITE SERIES 780T 화이트,아크릴,흰색,,CORSAIR,
,329,m-ITX,292,356,393,6,238000,[CORSAIR] GRAPHITE 380T 화이트,,흰색,,CORSAIR,
,330,m-ATX,260,320,397,4,145980,[CORSAIR] AIR 240 Black,아크릴,,,CORSAIR,
,331,m-ATX,260,320,397,5,142000,[CORSAIR] AIR 240 화이트,아크릴,흰색,,CORSAIR,
,332,ATX,210,497,494,6,168250,[CORSAIR] OBSIDIAN 450D,아크릴,,,CORSAIR,
,333,ATX,332,415,458,3,183000,[CORSAIR] CARBIDE SERIES AIR 540 화이트,아크릴,흰색,,CORSAIR,
,334,m-ATX,277,290,391,6,161200,[CORSAIR] OBSIDIAN 250D,,,,CORSAIR,
,335,ATX,332,415,458,5,187000,[CORSAIR] CARBIDE SERIES AIR 540 Silver,아크릴,은색,,CORSAIR,
,336,E-ATX,235,560,546,2,214370,[CORSAIR] OBSIDIAN 750D ,아크릴,,,CORSAIR,
,337,ATX,332,415,458,4,185960,[CORSAIR] CARBIDE SERIES AIR 540,아크릴,,,CORSAIR,
,338,E-ATX,252,692,650,4,517920,[CORSAIR] OBSIDIAN 900D,아크릴,,,CORSAIR,
,339,m-ATX,210,450,440,3,162370,[CORSAIR] OBSIDIAN 350D,아크릴,,,CORSAIR,
,340,ATX,217,440,395,5,132000,[Fractal Design] Meshify C White 강화유리,강화유리,,,Fractal Design,
,341,m-ATX,217,412,409,5,123000,[Fractal Design] Meshify C Mini Dark TG,강화유리,,,Fractal Design,
,342,ATX,212,440,395,4,111000,[Fractal Design] Meshify C Solid,,,,Fractal Design,
,343,ATX,217,440,395,3,129000,[Fractal Design] Meshify C Light tint 강화유리,강화유리,,,Fractal Design,
,344,ATX,233,465,543,2,188000,[Fractal Design] Define R6 Blackout,강화유리,,,Fractal Design,
,345,ATX,233,465,543,3,212000,[Fractal Design] Define R6 Blackout 강화유리,강화유리,,,Fractal Design,
,346,ATX,217,440,395,6,128000,[Fractal Design] Meshify C 강화유리,강화유리,,,Fractal Design,
,347,m-ATX,210,412,413,6,124000,[Fractal Design] Define Mini C 강화유리,강화유리,,,Fractal Design,
,348,ATX,210,453,413,2,133000,[Fractal Design] Define C 강화유리,강화유리,,,Fractal Design,
,349,ATX,232,559,560,6,175000,[Fractal Design] Define XL R2 Black Pearl,,,,Fractal Design,
,350,ATX,232,559,560,3,175000,[Fractal Design] Define XL R2 Titanium Grey,,회색,,Fractal Design,
,351,ATX,210,453,413,5,118000,[Fractal Design] Define C,,,,Fractal Design,
,352,ATX,232,451,521,3,163000,[Fractal Design] Define R5 Blackout,,,,Fractal Design,
,353,m-ATX,210,412,413,2,111000,[Fractal Design] Define Mini C,,,,Fractal Design,
,354,m-ITX,250,210,374,6,107000,[Fractal Design] NODE 304 화이트,,흰색,흰색,Fractal Design,
,355,m-ITX,250,210,374,6,107000,[Fractal Design] NODE 304 Black,,,,Fractal Design,
,356,ATX,232,451,521,6,163000,[Fractal Design] Define R5 화이트,,흰색,흰색,Fractal Design,
,357,ATX,232,451,521,4,171000,[Fractal Design] Define R5 Blackout Window,아크릴,,,Fractal Design,
,358,ATX,233,451,520,4,125000,[Fractal Design] Define S window,아크릴,,,Fractal Design,
,359,ATX,232,451,521,4,155410,[Fractal Design] Define R5 Titanium,,은색,,Fractal Design,
,360,ATX,210,453,413,6,119000,[Fractal Design] Define C Window,,,,Fractal Design,
,361,ATX,232,451,521,4,171000,[Fractal Design] Define R5 Titanium Window,아크릴,은색,,Fractal Design,
,362,ATX,232,451,521,5,171000,[Fractal Design] Define R5 화이트 Window,아크릴,흰색,흰색,Fractal Design,
,363,ATX,232,451,521,4,171000,[Fractal Design] Define R5 화이트&골드 Window,아크릴,흰색,흰금,Fractal Design,
,364,m-ATX,210,412,413,5,125800,[Fractal Design] Define Mini C Window,아크릴,,,Fractal Design,
,365,m-ATX,344,307,389,2,143000,[Fractal Design] NODE 804,아크릴,,,Fractal Design,
,366,m-ITX,377,82,330,4,113000,[Fractal Design] NODE 202,,,,Fractal Design,
,367,m-ITX,203,330,400,6,99000,[Fractal Design] Define Nano S Window,아크릴,,,Fractal Design,
,368,ATX,322,465,517,6,125000,[Fractal Design] CORE 3500 WINDOW,아크릴,,,Fractal Design,
,369,m-ITX,203,330,400,5,116160,[Fractal Design] Define Nano S,,,,Fractal Design,
,370,ATX,233,451,520,6,117480,[Fractal Design] Define S,,,,Fractal Design,
,371,ATX,230,460,515,2,125000,[Fractal Design] ARC Midi R2,아크릴,,,Fractal Design,
,372,m-ATX,188,365,370,6,84500,[IN WIN] 301 화이트,강화유리,흰색,,IN WIN,
,373,m-ATX,188,365,370,3,84500,[IN WIN] 301 블랙,강화유리,,,IN WIN,
,374,ATX,205,476,472.5,6,359000,[IN WIN] 805 인피니티 블랙,강화유리,,,IN WIN,
,375,ATX,2125,500,480,2,105000,[IN WIN] 303 화이트,강화유리,흰색,,IN WIN,
,376,ATX,2125,500,480,6,105000,[IN WIN] 303 블랙,강화유리,,,IN WIN,
,377,m-ATX,168,360,390,3,28780,[IN WIN] EN-021 USB3.0,,,,IN WIN,
,378,m-ATX,190,350,380,2,42000,[IN WIN] EM058 USB3.0,,검빨,,IN WIN,
,379,E-ATX,231,540,575,6,436000,[IN WIN] 909 X-VIEW 블랙,강화유리,검빨,,IN WIN,
,380,m-ATX,170,350,390,4,32600,[IN WIN] EF-054 USB3.0,,,,IN WIN,
,381,ATX,205,476,455,6,158000,[IN WIN] 805 TG3.0 레드,강화유리,검빨,,IN WIN,
,382,E-ATX,231,540,575,4,436000,[IN WIN] 909 X-VIEW,강화유리,은색,,IN WIN,
,383,E-ATX,245,562,593,4,127900,[IN WIN] GR ONE 화이트 EDGE 3.0,아크릴,흰색,흰색,IN WIN,
,384,E-ATX,245,562,593,6,132900,[IN WIN] GR ONE 블랙 EDGE 3.0,아크릴,검빨,,IN WIN,
,385,ATX,210,432,477,4,49000,[IN WIN] 703 게이밍 블랙,아크릴,검빨,,IN WIN,
,386,m-ATX,180,363,370,6,44500,[IN WIN] Z645 USB 3.0,,,,IN WIN,
,387,m-ATX,180,363,370,2,44500,[IN WIN] Z583 블랙 USB 3.0,,,,IN WIN,
,388,ATX,190,423,435,6,52500,[IN WIN] C583 블랙 USB 3.0,,,,IN WIN,
,389,E-ATX,243,532,582,2,89000,[IN WIN] 707 게이밍 블랙,아크릴,검빨,,IN WIN,
,390,ATX,198,461,479,2,42500,[IN WIN] G7 다크니스,,,,IN WIN,
,391,ATX,220,415,445,3,35000,[IN WIN] EA047 USB3.0,,,,IN WIN,
,392,m-ATX,190,350,380,4,35500,[IN WIN] EM048 USB3.0,,,,IN WIN,
,393,E-ATX,245,562,593,5,143600,[IN WIN] GR ONE USB 3.0 화이트,아크릴,흰색,흰색,IN WIN,
,394,m-ITX,382,105,350,5,135000,[SilverStone] RVZ03B,,,,SilverStone,
,395,ATX,226,488,465,5,119830,[SilverStone] Redline R707W-G,강화유리,,,SilverStone,
,396,ATX,215,426,488,5,172000,[SilverStone] SST-CS380B,,,,SilverStone,
,397,m-ITX,186,42,181,4,76000,[SilverStone] Precision SST-PT13B-USB3.0,,,,SilverStone,
,398,ATX,210,485,458.6,2,58000,[SilverStone] Precision PS14B-W,,,,SilverStone,
,399,ATX,226,488,465,5,123760,[SilverStone] Redline RL07B-G,강화유리,,,SilverStone,
,400,m-ITX,105,382,350,3,150230,[SilverStone] RAVEN RVZ03W,,,,SilverStone,
,401,ATX,200,477,455,3,116000,[SilverStone] Redline RL06WS-GP iBORA,강화유리,흰검,,SilverStone,
,402,ATX,200,477,455,6,116000,[SilverStone] Redline RL06BR-GP iBORA,강화유리,검빨,,SilverStone,
,403,ATX,210,465,458.6,2,53040,[SilverStone] Precision PS14B iBORA,,,,SilverStone,
,404,ATX,200,477,455,4,113300,[SilverStone] Redline RL06WS-PRO iBORA,아크릴,흰색,,SilverStone,
,405,ATX,200,477,455,2,113300,[SilverStone] Redline RL06BR-PRO iBORA,아크릴,검빨,,SilverStone,
,406,ATX,222,510,467,4,122650,[SilverStone] Kublai KL07B iBORA,,,,SilverStone,
,407,ATX,210,465,450,4,89000,[SilverStone] Redline RL05BR-W iBORA,아크릴,검빨,,SilverStone,
,408,m-ITX,382,105,350,3,120700,[SilverStone] RAVEN RVZ01B-E iBORA,,,,SilverStone,
,409,m-ITX,350,109,205,3,87550,[SilverStone] Milo ML09B iBORA,,,,SilverStone,
,410,m-ITX,222,181,285,6,64890,[SilverStone] Sugo SG13WB-Q iBORA,,흰색,흰색,SilverStone,
,411,ATX,182,426,400,4,62310,[SilverStone] Precision PS13B-W iBORA,아크릴,,,SilverStone,
,412,ATX,182,426,400,3,58710,[SilverStone] Precision PS13B iBORA,,,,SilverStone,
,413,ATX,220,571,560,4,129990,[SilverStone] PRIMERA PM01WA-W iBORA,아크릴,흰색,,SilverStone,
,414,ATX,220,571,560,3,129990,[SilverStone] PRIMERA PM01BR-W iBORA,아크릴,검빨,,SilverStone,
,415,m-ATX,170,360,405,3,52320,[SilverStone] Precision PS12B iBORA,,,,SilverStone,
,416,ATX,215,485,500,6,123350,[SilverStone] RAVEN RVX01BR-W iBORA,아크릴,검빨,,SilverStone,
,417,m-ITX,380,87,370,2,120000,[SilverStone] RAVEN RVZ02B-W iBORA,,,,SilverStone,
,418,m-ITX,380,87,370,2,104340,[SilverStone] RAVEN RVZ02B IBORA,,,,SilverStone,
,419,m-ITX,210.5,322,210,4,229950,[SilverStone] CS01B-HS iBORA,,,,SilverStone,
,420,m-ITX,222,181,285,3,62400,[SilverStone] Sugo SG13WB iBORA,,흰색,흰색,SilverStone,
,421,m-ITX,186,42,181,3,72310,[SilverStone] Petit Series PT13B iBORA,,,,SilverStone,
,422,ATX,242,529,498,2,173000,[SilverStone] RAVEN RV05WB-W iBORA,아크릴,흰색,,SilverStone,
,423,m-ITX,222,181,285,2,62170,[SilverStone] Sugo SG13B-Q iBORA,,,,SilverStone,
,424,m-ATX,270,212,393,4,91170,[SilverStone] Sugo SG11B iBORA,,,,SilverStone,
,425,m-ITX,222,181,285,3,60000,[SilverStone] Sugo SG13B iBORA,,,,SilverStone,
,426,ATX,215.3,426.5,481.5,5,67860,[SilverStone] Precision PS11B-Q iBORA,,,,SilverStone,
,427,ATX,200,525,494,2,104400,[SilverStone] Kublai KL05B-W iBORA,아크릴,,,SilverStone,
,428,ATX,440,170,358,4,109820,[SilverStone] Grandia GD09B iBORA,,,,SilverStone,
,429,ATX,242,529,498,2,152900,[SilverStone] RAVEN RV05B iBORA,,,,SilverStone,
,430,ATX,242,529,498,2,163000,[SilverStone] RAVEN RV05B-W iBORA,아크릴,,,SilverStone,
,431,m-ITX,180,295,372,2,135200,[리안리] PC-Q38WA 실버,아크릴,,,리안리,
,432,m-ITX,180,295,372,5,135200,[리안리] PC-Q38WX 블랙,아크릴,,,리안리,
,433,ATX,230,517,495,6,148710,[리안리] Alpha300 WHITE,강화유리,,,리안리,
,434,ATX,230,517,495,3,145980,[리안리] Alpha330,강화유리,,,리안리,
,435,E-ATX,245,625,605,6,545300,[리안리] PC-V3000,강화유리,,,리안리,
,436,ATX,210,476,500,3,133100,[리안리] PC-8FB 블랙,,,은색,리안리,
,437,m-ITX,237,345,346,2,259160,[리안리] PC-Q37WX 올블랙 튜닝 윈도우 Ver,강화유리,,,리안리,
,438,ATX,277,516,457,3,331620,[리안리] PC-O11WW+O11-1W Riser Kit 합본 튜닝 윈도우Ver.,강화유리,흰색,흰색,리안리,
,439,ATX,277,516,457,2,263030,[리안리] PC-O11WW 화이트 튜닝 윈도우Ver.,강화유리,흰색,흰색,리안리,
,440,ATX,277,516,457,4,308000,[리안리] PC-O11WX+O11-1X Riser Kit 합본 튜닝 윈도우Ver.,강화유리,,,리안리,
,441,ATX,277,516,457,5,240000,[리안리] PC-O11WX 올블랙 튜닝 윈도우Ver.,강화유리,,,리안리,
,442,ATX,341,428,404,4,642410,[리안리] PC-O8 화이트 Mirror Painting Ver.,강화유리,흰색,,리안리,
,443,ATX,148,585,514,2,640790,[리안리] PC-O7SW 화이트 Mirror Painting Ver.,아크릴,흰색,,리안리,
